Time,Activity,Interruption,Changed_Activity,AC_status,AC_Setting,TV_status,Light_status,After_Interruption_AC_status,After_Interruption_AC_Setting,After_Interruption_TV_status,After_Interruption_TV_Setting,After_Interruption_Light_status,After_Interruption_Light_Setting
2025-02-02 18:30:00,study,Appliance Malfunction,other,On,23,On,On,On,22.0,Off,31.0,On,100.0
2025-02-02 19:00:00,exercise,,,On,18,Off,On,,,,,,
2025-02-02 19:30:00,watch_media,,,On,23,On,On,,,,,,
2025-02-02 20:00:00,shop_online,,,On,23,On,On,,,,,,
2025-02-02 20:30:00,organize,,,On,23,On,On,,,,,,
2025-02-02 21:00:00,prepare_for_bed,,,On,22,Off,On,,,,,,
2025-02-02 21:30:00,take_out_trash,,,On,22,Off,On,,,,,,
2025-02-02 22:00:00,group_project,,,On,22,Off,On,,,,,,
2025-02-02 22:30:00,charge_devices,,,On,22,Off,On,,,,,,
2025-02-02 23:00:00,browse_social_media,,,On,22,Off,On,,,,,,
2025-02-02 23:30:00,pay_bills,,,On,22,Off,On,,,,,,
2025-09-09 00:00:00,journal,,,On,22,Off,Off,,,,,,
2025-09-09 00:30:00,study,,,On,25,Off,On,,,,,,
2025-09-09 01:00:00,set_alarms,,,On,25,Off,On,,,,,,
2025-09-09 01:30:00,watch_media,,,On,22,On,On,,,,,,
2025-09-09 02:00:00,clean,,,On,22,On,On,,,,,,
2025-09-09 02:30:00,prepare_for_bed,,,On,23,Off,On,,,,,,
2025-09-09 03:00:00,watch_media,,,On,23,On,On,,,,,,
2025-09-09 03:30:00,cook,,,On,24,On,On,,,,,,
2025-09-09 04:00:00,cook,,,On,25,On,On,,,,,,
2025-09-09 04:30:00,game,,,On,21,On,On,,,,,,
2025-09-09 05:00:00,eat_breakfast,,,On,21,On,On,,,,,,
2025-09-09 05:30:00,get_dressed,Unexpected Guest,socialize,On,21,On,On,On,21.0,On,46.0,On,60.0
2025-09-09 06:00:00,listen_music,,,On,21,On,On,,,,,,
2025-09-09 06:30:00,get_dressed,,,On,21,On,On,,,,,,
2025-09-09 07:00:00,brush_teeth,,,On,21,On,On,,,,,,
2025-09-09 07:30:00,sleep,,,On,21,Off,On,,,,,,
2025-09-09 08:00:00,group_project,,,On,21,Off,On,,,,,,
2025-09-09 08:30:00,shower,,,Off,21,Off,On,,,,,,
2025-09-09 09:00:00,study,,,On,25,Off,On,,,,,,
2025-09-09 09:30:00,watch_media,,,On,24,On,On,,,,,,
2025-09-09 10:00:00,exercise,Appliance Malfunction,other,On,18,On,On,On,22.0,Off,39.0,On,100.0
2025-09-09 10:30:00,listen_music,,,On,22,Off,On,,,,,,
2025-09-09 11:00:00,eat_breakfast,,,On,22,Off,On,,,,,,
2025-09-09 11:30:00,browse_social_media,,,On,22,Off,On,,,,,,
2025-09-09 12:00:00,attend_online_class,,,On,22,Off,On,,,,,,
2025-09-09 12:30:00,group_project,,,On,22,Off,On,,,,,,
2025-09-09 13:00:00,journal,,,On,22,Off,On,,,,,,
2025-09-09 13:30:00,read,,,On,22,Off,On,,,,,,
2025-09-09 14:00:00,do_laundry,,,On,22,Off,On,,,,,,
2025-09-09 14:30:00,listen_music,,,On,22,Off,On,,,,,,
2025-09-09 15:00:00,grocery_shop,,,On,22,Off,On,,,,,,
2025-09-09 15:30:00,eat_takeout,,,On,22,Off,On,,,,,,
2025-09-09 16:00:00,shop_online,,,On,22,Off,On,,,,,,
2025-09-09 16:30:00,game,,,On,22,On,On,,,,,,
2025-09-09 17:00:00,prepare_for_bed,,,On,22,Off,On,,,,,,
2025-09-09 17:30:00,socialize,,,On,22,On,On,,,,,,
2025-09-09 18:00:00,take_out_trash,,,On,22,On,On,,,,,,
2025-09-09 18:30:00,attend_online_class,,,On,22,On,On,,,,,,
2025-09-09 19:00:00,group_project,,,On,22,On,On,,,,,,
2025-09-09 19:30:00,listen_music,,,On,22,On,On,,,,,,
2025-09-09 20:00:00,set_alarms,,,On,22,On,On,,,,,,
2025-09-09 20:30:00,socialize,,,On,24,On,On,,,,,,
2025-09-09 21:00:00,shop_online,,,On,24,On,On,,,,,,
2025-09-09 21:30:00,read,,,On,24,On,On,,,,,,
2025-09-09 22:00:00,watch_media,,,On,23,On,On,,,,,,
2025-09-09 22:30:00,prepare_for_bed,,,On,22,Off,On,,,,,,
2025-09-09 23:00:00,prepare_for_bed,,,On,21,Off,On,,,,,,
2025-09-09 23:30:00,game,,,On,21,On,On,,,,,,
2025-08-29 00:00:00,clean,,,On,22,Off,Off,,,,,,
2025-08-29 00:30:00,read,Baby Crying,read,On,22,Off,Off,On,22.0,Off,0.0,On,100.0
2025-08-29 01:00:00,exercise,,,On,18,Off,On,,,,,,
2025-08-29 01:30:00,cook,,,On,25,Off,On,,,,,,
2025-08-29 02:00:00,get_dressed,,,On,25,Off,On,,,,,,
2025-08-29 02:30:00,charge_devices,,,On,25,Off,On,,,,,,
2025-08-29 03:00:00,browse_social_media,,,On,25,Off,On,,,,,,
2025-08-29 03:30:00,shop_online,,,On,25,Off,On,,,,,,
2025-08-29 04:00:00,exercise,,,On,20,Off,On,,,,,,
2025-08-29 04:30:00,set_alarms,,,On,20,Off,On,,,,,,
2025-08-29 05:00:00,brush_teeth,Phone Call,communicate,On,20,Off,On,On,20.0,Off,0.0,On,100.0
2025-08-29 05:30:00,wake_up,,,On,22,Off,On,,,,,,
2025-08-29 06:00:00,set_alarms,,,On,22,Off,On,,,,,,
2025-08-29 06:30:00,meditate,,,On,22,Off,On,,,,,,
2025-08-29 07:00:00,attend_online_class,,,On,22,Off,On,,,,,,
2025-08-29 07:30:00,sleep,,,On,22,Off,On,,,,,,
2025-08-29 08:00:00,do_laundry,,,On,22,Off,On,,,,,,
2025-08-29 08:30:00,organize,,,On,22,Off,On,,,,,,
2025-08-29 09:00:00,study,,,On,24,Off,On,,,,,,
2025-08-29 09:30:00,meditate,,,On,24,Off,On,,,,,,
2025-08-29 10:00:00,eat_breakfast,,,On,24,Off,On,,,,,,
2025-08-29 10:30:00,browse_social_media,,,On,24,Off,On,,,,,,
2025-08-29 11:00:00,meditate,,,On,24,Off,On,,,,,,
2025-08-29 11:30:00,organize,,,On,24,Off,On,,,,,,
2025-08-29 12:00:00,attend_online_class,,,On,24,Off,On,,,,,,
2025-08-29 12:30:00,do_laundry,,,On,24,Off,On,,,,,,
2025-08-29 13:00:00,attend_online_class,,,On,24,Off,On,,,,,,
2025-08-29 13:30:00,brush_teeth,,,On,24,Off,On,,,,,,
2025-08-29 14:00:00,study,,,On,23,Off,On,,,,,,
2025-08-29 14:30:00,set_alarms,,,On,23,Off,On,,,,,,
2025-08-29 15:00:00,group_project,Weather Alert,group_project,On,23,Off,On,On,23.0,Off,0.0,On,100.0
2025-08-29 15:30:00,prepare_for_bed,,,On,22,Off,On,,,,,,
2025-08-29 16:00:00,watch_media,,,On,24,On,On,,,,,,
2025-08-29 16:30:00,communicate,,,On,24,On,On,,,,,,
2025-08-29 17:00:00,clean,,,On,24,On,On,,,,,,
2025-08-29 17:30:00,communicate,,,On,24,On,On,,,,,,
2025-08-29 18:00:00,journal,,,On,24,On,On,,,,,,
2025-08-29 18:30:00,take_out_trash,,,On,24,On,On,,,,,,
2025-08-29 19:00:00,socialize,,,On,24,On,On,,,,,,
2025-08-29 19:30:00,group_project,,,On,24,On,On,,,,,,
2025-08-29 20:00:00,journal,,,On,24,On,On,,,,,,
2025-08-29 20:30:00,cook,,,On,24,On,On,,,,,,
2025-08-29 21:00:00,set_alarms,Unexpected Guest,set_alarms,On,24,On,On,On,24.0,On,36.0,On,100.0
2025-08-29 21:30:00,cook,,,On,25,On,On,,,,,,
2025-08-29 22:00:00,game,,,On,21,On,On,,,,,,
2025-08-29 22:30:00,read,,,On,21,On,On,,,,,,
2025-08-29 23:00:00,browse_social_media,,,On,21,On,On,,,,,,
2025-08-29 23:30:00,set_alarms,,,On,21,On,On,,,,,,
2025-08-27 00:00:00,read,,,On,22,Off,Off,,,,,,
2025-08-27 00:30:00,journal,,,On,22,Off,Off,,,,,,
2025-08-27 01:00:00,nap,,,On,22,Off,Off,,,,,,
2025-08-27 01:30:00,shop_online,Food Delivery Arrival,shop_online,On,22,Off,Off,On,22.0,Off,0.0,Off,0.0
2025-08-27 02:00:00,nap,,,On,22,Off,Off,,,,,,
2025-08-27 02:30:00,nap,,,On,22,Off,Off,,,,,,
2025-08-27 03:00:00,shop_online,,,On,22,Off,Off,,,,,,
2025-08-27 03:30:00,shop_online,,,On,22,Off,Off,,,,,,
2025-08-27 04:00:00,shop_online,,,On,22,Off,Off,,,,,,
2025-08-27 04:30:00,prepare_for_bed,,,On,23,Off,On,,,,,,
2025-08-27 05:00:00,listen_music,,,On,23,Off,On,,,,,,
2025-08-27 05:30:00,browse_social_media,,,On,23,Off,On,,,,,,
2025-08-27 06:00:00,group_project,,,On,23,Off,On,,,,,,
2025-08-27 06:30:00,browse_social_media,,,On,23,Off,On,,,,,,
2025-08-27 07:00:00,meditate,,,On,23,Off,On,,,,,,
2025-08-27 07:30:00,eat_breakfast,,,On,23,Off,On,,,,,,
2025-08-27 08:00:00,pay_bills,,,On,23,Off,On,,,,,,
2025-08-27 08:30:00,eat_breakfast,,,On,23,Off,On,,,,,,
2025-08-27 09:00:00,attend_online_class,,,On,23,Off,On,,,,,,
2025-08-27 09:30:00,attend_online_class,,,On,23,Off,On,,,,,,
2025-08-27 10:00:00,browse_social_media,,,On,23,Off,On,,,,,,
2025-08-27 10:30:00,game,,,On,22,On,On,,,,,,
2025-08-27 11:00:00,read,,,On,22,On,On,,,,,,
2025-08-27 11:30:00,grocery_shop,,,On,22,On,On,,,,,,
2025-08-27 12:00:00,exercise,,,On,20,On,On,,,,,,
2025-08-27 12:30:00,exercise,Appliance Malfunction,other,On,20,On,On,On,22.0,Off,60.0,On,100.0
2025-08-27 13:00:00,socialize,,,On,22,On,On,,,,,,
2025-08-27 13:30:00,exercise,,,On,19,On,On,,,,,,
2025-08-27 14:00:00,shop_online,,,On,19,On,On,,,,,,
2025-08-27 14:30:00,shower,,,Off,19,On,On,,,,,,
2025-08-27 15:00:00,journal,,,Off,19,On,On,,,,,,
2025-08-27 15:30:00,group_project,,,Off,19,On,On,,,,,,
2025-08-27 16:00:00,set_alarms,,,Off,19,On,On,,,,,,
2025-08-27 16:30:00,eat_takeout,,,Off,19,On,On,,,,,,
2025-08-27 17:00:00,browse_social_media,,,Off,19,On,On,,,,,,
2025-08-27 17:30:00,game,,,On,21,On,On,,,,,,
2025-08-27 18:00:00,game,,,On,22,On,On,,,,,,
2025-08-27 18:30:00,communicate,,,On,22,On,On,,,,,,
2025-08-27 19:00:00,do_laundry,,,On,22,On,On,,,,,,
2025-08-27 19:30:00,communicate,,,On,22,On,On,,,,,,
2025-08-27 20:00:00,drink,,,On,22,On,On,,,,,,
2025-08-27 20:30:00,charge_devices,,,On,22,On,On,,,,,,
2025-08-27 21:00:00,socialize,,,On,22,On,On,,,,,,
2025-08-27 21:30:00,watch_media,,,On,22,On,On,,,,,,
2025-08-27 22:00:00,exercise,,,On,19,On,On,,,,,,
2025-08-27 22:30:00,do_laundry,,,On,19,On,On,,,,,,
2025-08-27 23:00:00,prepare_for_bed,,,On,23,Off,On,,,,,,
2025-08-27 23:30:00,socialize,,,On,24,On,On,,,,,,
2024-10-13 00:00:00,shower,,,On,22,Off,Off,,,,,,
2024-10-13 00:30:00,eat_breakfast,Loud Noise Outside,eat_breakfast,On,22,Off,Off,On,22.0,Off,0.0,Off,0.0
2024-10-13 01:00:00,prepare_for_bed,,,On,21,Off,On,,,,,,
2024-10-13 01:30:00,game,,,On,23,On,On,,,,,,
2024-10-13 02:00:00,journal,Unexpected Guest,socialize,On,23,On,On,On,23.0,On,51.0,On,60.0
2024-10-13 02:30:00,group_project,,,On,23,On,On,,,,,,
2024-10-13 03:00:00,wake_up,,,On,24,On,On,,,,,,
2024-10-13 03:30:00,nap,,,On,24,On,On,,,,,,
2024-10-13 04:00:00,read,,,On,24,On,On,,,,,,
2024-10-13 04:30:00,communicate,,,On,24,On,On,,,,,,
2024-10-13 05:00:00,exercise,,,On,20,On,On,,,,,,
2024-10-13 05:30:00,wake_up,,,On,24,On,On,,,,,,
2024-10-13 06:00:00,shower,,,Off,24,On,On,,,,,,
2024-10-13 06:30:00,eat_breakfast,,,Off,24,On,On,,,,,,
2024-10-13 07:00:00,set_alarms,,,Off,24,On,On,,,,,,
2024-10-13 07:30:00,eat_breakfast,,,Off,24,On,On,,,,,,
2024-10-13 08:00:00,do_laundry,,,Off,24,On,On,,,,,,
2024-10-13 08:30:00,do_laundry,,,Off,24,On,On,,,,,,
2024-10-13 09:00:00,shower,,,Off,24,On,On,,,,,,
2024-10-13 09:30:00,sleep,,,On,22,Off,On,,,,,,
2024-10-13 10:00:00,read,,,On,22,Off,On,,,,,,
2024-10-13 10:30:00,study,,,On,23,Off,On,,,,,,
2024-10-13 11:00:00,grocery_shop,,,On,23,Off,On,,,,,,
2024-10-13 11:30:00,listen_music,,,On,23,Off,On,,,,,,
2024-10-13 12:00:00,meditate,,,On,23,Off,On,,,,,,
2024-10-13 12:30:00,cook,,,On,24,Off,On,,,,,,
2024-10-13 13:00:00,sleep,,,On,22,Off,On,,,,,,
2024-10-13 13:30:00,shop_online,,,On,22,Off,On,,,,,,
2024-10-13 14:00:00,eat_takeout,,,On,22,Off,On,,,,,,
2024-10-13 14:30:00,shop_online,,,On,22,Off,On,,,,,,
2024-10-13 15:00:00,shop_online,,,On,22,Off,On,,,,,,
2024-10-13 15:30:00,eat_takeout,,,On,22,Off,On,,,,,,
2024-10-13 16:00:00,eat_takeout,,,On,22,Off,On,,,,,,
2024-10-13 16:30:00,grocery_shop,,,On,22,Off,On,,,,,,
2024-10-13 17:00:00,communicate,,,On,22,Off,On,,,,,,
2024-10-13 17:30:00,pay_bills,,,On,22,Off,On,,,,,,
2024-10-13 18:00:00,eat_takeout,,,On,22,Off,On,,,,,,
2024-10-13 18:30:00,eat_takeout,Neighbor Playing Loud Music,eat_takeout,On,22,Off,On,On,22.0,Off,51.0,On,10.0
2024-10-13 19:00:00,watch_media,,,On,22,On,On,,,,,,
2024-10-13 19:30:00,exercise,,,On,18,On,On,,,,,,
2024-10-13 20:00:00,drink,,,On,18,On,On,,,,,,
2024-10-13 20:30:00,prepare_for_bed,Doorbell,socialize,On,23,Off,On,On,23.0,Off,32.0,On,30.0
2024-10-13 21:00:00,game,,,On,23,On,On,,,,,,
2024-10-13 21:30:00,prepare_for_bed,,,On,23,Off,On,,,,,,
2024-10-13 22:00:00,journal,,,On,23,Off,On,,,,,,
2024-10-13 22:30:00,shower,,,Off,23,Off,On,,,,,,
2024-10-13 23:00:00,set_alarms,,,Off,23,Off,On,,,,,,
2024-10-13 23:30:00,read,,,Off,23,Off,On,,,,,,
2025-03-25 00:00:00,drink,,,On,22,Off,Off,,,,,,
2025-03-25 00:30:00,grocery_shop,,,On,22,Off,Off,,,,,,
2025-03-25 01:00:00,study,,,On,25,Off,On,,,,,,
2025-03-25 01:30:00,browse_social_media,,,On,25,Off,On,,,,,,
2025-03-25 02:00:00,study,,,On,24,Off,On,,,,,,
2025-03-25 02:30:00,exercise,Social Media Notification,browse_social_media,On,18,Off,On,On,18.0,Off,0.0,On,100.0
2025-03-25 03:00:00,get_dressed,,,On,18,Off,On,,,,,,
2025-03-25 03:30:00,meditate,,,On,18,Off,On,,,,,,
2025-03-25 04:00:00,prepare_for_bed,,,On,23,Off,On,,,,,,
2025-03-25 04:30:00,nap,,,On,23,Off,On,,,,,,
2025-03-25 05:00:00,communicate,,,On,23,Off,On,,,,,,
2025-03-25 05:30:00,get_dressed,,,On,23,Off,On,,,,,,
2025-03-25 06:00:00,wake_up,,,On,22,Off,On,,,,,,
2025-03-25 06:30:00,cook,,,On,23,Off,On,,,,,,
2025-03-25 07:00:00,brush_teeth,,,On,23,Off,On,,,,,,
2025-03-25 07:30:00,set_alarms,,,On,23,Off,On,,,,,,
2025-03-25 08:00:00,shower,,,Off,23,Off,On,,,,,,
2025-03-25 08:30:00,eat_breakfast,,,Off,23,Off,On,,,,,,
2025-03-25 09:00:00,journal,,,Off,23,Off,On,,,,,,
2025-03-25 09:30:00,nap,Social Media Notification,nap,Off,23,Off,On,Off,23.0,Off,0.0,On,80.0
2025-03-25 10:00:00,eat_breakfast,,,Off,23,Off,On,,,,,,
2025-03-25 10:30:00,brush_teeth,,,Off,23,Off,On,,,,,,
2025-03-25 11:00:00,eat_breakfast,Phone Call,eat_breakfast,Off,23,Off,On,Off,23.0,Off,0.0,On,80.0
2025-03-25 11:30:00,organize,,,Off,23,Off,On,,,,,,
2025-03-25 12:00:00,study,,,On,24,Off,On,,,,,,
2025-03-25 12:30:00,shower,Pet Needs Attention,other,Off,24,Off,On,Off,22.0,Off,0.0,On,100.0
2025-03-25 13:00:00,meditate,,,Off,22,Off,On,,,,,,
2025-03-25 13:30:00,pay_bills,,,Off,22,Off,On,,,,,,
2025-03-25 14:00:00,clean,,,Off,22,Off,On,,,,,,
2025-03-25 14:30:00,clean,,,Off,22,Off,On,,,,,,
2025-03-25 15:00:00,do_laundry,,,Off,22,Off,On,,,,,,
2025-03-25 15:30:00,eat_takeout,,,Off,22,Off,On,,,,,,
2025-03-25 16:00:00,communicate,,,Off,22,Off,On,,,,,,
2025-03-25 16:30:00,browse_social_media,,,Off,22,Off,On,,,,,,
2025-03-25 17:00:00,grocery_shop,,,Off,22,Off,On,,,,,,
2025-03-25 17:30:00,browse_social_media,,,Off,22,Off,On,,,,,,
2025-03-25 18:00:00,prepare_for_bed,,,On,23,Off,On,,,,,,
2025-03-25 18:30:00,cook,,,On,25,Off,On,,,,,,
2025-03-25 19:00:00,browse_social_media,,,On,25,Off,On,,,,,,
2025-03-25 19:30:00,eat_takeout,,,On,25,Off,On,,,,,,
2025-03-25 20:00:00,do_laundry,,,On,25,Off,On,,,,,,
2025-03-25 20:30:00,journal,,,On,25,Off,On,,,,,,
2025-03-25 21:00:00,shop_online,,,On,25,Off,On,,,,,,
2025-03-25 21:30:00,brush_teeth,,,On,25,Off,On,,,,,,
2025-03-25 22:00:00,browse_social_media,,,On,25,Off,On,,,,,,
2025-03-25 22:30:00,set_alarms,,,On,25,Off,On,,,,,,
2025-03-25 23:00:00,pay_bills,,,On,25,Off,On,,,,,,
2025-03-25 23:30:00,clean,,,On,25,Off,On,,,,,,
2025-09-01 00:00:00,nap,,,On,22,Off,Off,,,,,,
2025-09-01 00:30:00,nap,,,On,22,Off,Off,,,,,,
2025-09-01 01:00:00,journal,,,On,22,Off,Off,,,,,,
2025-09-01 01:30:00,brush_teeth,,,On,22,Off,Off,,,,,,
2025-09-01 02:00:00,cook,,,On,25,Off,On,,,,,,
2025-09-01 02:30:00,drink,,,On,25,Off,On,,,,,,
2025-09-01 03:00:00,prepare_for_bed,,,On,22,Off,On,,,,,,
2025-09-01 03:30:00,charge_devices,,,On,22,Off,On,,,,,,
2025-09-01 04:00:00,clean,,,On,22,Off,On,,,,,,
2025-09-01 04:30:00,shop_online,,,On,22,Off,On,,,,,,
2025-09-01 05:00:00,shower,,,Off,22,Off,On,,,,,,
2025-09-01 05:30:00,wake_up,,,On,23,Off,On,,,,,,
2025-09-01 06:00:00,sleep,,,On,22,Off,On,,,,,,
2025-09-01 06:30:00,cook,,,On,23,Off,On,,,,,,
2025-09-01 07:00:00,shower,,,Off,23,Off,On,,,,,,
2025-09-01 07:30:00,eat_breakfast,,,Off,23,Off,On,,,,,,
2025-09-01 08:00:00,study,,,On,25,Off,On,,,,,,
2025-09-01 08:30:00,browse_social_media,,,On,25,Off,On,,,,,,
2025-09-01 09:00:00,study,Neighbor Playing Loud Music,study,On,23,Off,On,On,23.0,Off,0.0,On,100.0
2025-09-01 09:30:00,eat_breakfast,,,On,23,Off,On,,,,,,
2025-09-01 10:00:00,nap,,,On,23,Off,On,,,,,,
2025-09-01 10:30:00,do_laundry,,,On,23,Off,On,,,,,,
2025-09-01 11:00:00,journal,,,On,23,Off,On,,,,,,
2025-09-01 11:30:00,nap,,,On,23,Off,On,,,,,,
2025-09-01 12:00:00,brush_teeth,,,On,23,Off,On,,,,,,
2025-09-01 12:30:00,grocery_shop,,,On,23,Off,On,,,,,,
2025-09-01 13:00:00,journal,,,On,23,Off,On,,,,,,
2025-09-01 13:30:00,meditate,,,On,23,Off,On,,,,,,
2025-09-01 14:00:00,shop_online,,,On,23,Off,On,,,,,,
2025-09-01 14:30:00,organize,,,On,23,Off,On,,,,,,
2025-09-01 15:00:00,clean,,,On,23,Off,On,,,,,,
2025-09-01 15:30:00,communicate,Weather Alert,wake_up,On,23,Off,On,On,23.0,Off,0.0,On,100.0
2025-09-01 16:00:00,socialize,Pet Needs Attention,other,On,22,On,On,On,22.0,Off,34.0,On,100.0
2025-09-01 16:30:00,journal,,,On,22,Off,On,,,,,,
2025-09-01 17:00:00,shop_online,,,On,22,Off,On,,,,,,
2025-09-01 17:30:00,grocery_shop,Appliance Malfunction,other,On,22,Off,On,On,22.0,Off,34.0,On,100.0
2025-09-01 18:00:00,read,,,On,22,Off,On,,,,,,
2025-09-01 18:30:00,eat_takeout,,,On,22,Off,On,,,,,,
2025-09-01 19:00:00,take_out_trash,,,On,22,Off,On,,,,,,
2025-09-01 19:30:00,set_alarms,,,On,22,Off,On,,,,,,
2025-09-01 20:00:00,prepare_for_bed,,,On,23,Off,On,,,,,,
2025-09-01 20:30:00,set_alarms,,,On,23,Off,On,,,,,,
2025-09-01 21:00:00,watch_media,,,On,23,On,On,,,,,,
2025-09-01 21:30:00,socialize,,,On,24,On,On,,,,,,
2025-09-01 22:00:00,listen_music,,,On,24,On,On,,,,,,
2025-09-01 22:30:00,communicate,,,On,24,On,On,,,,,,
2025-09-01 23:00:00,journal,,,On,24,On,On,,,,,,
2025-09-01 23:30:00,journal,,,On,24,On,On,,,,,,
2025-05-04 00:00:00,set_alarms,,,On,22,Off,Off,,,,,,
2025-05-04 00:30:00,browse_social_media,,,On,22,Off,Off,,,,,,
2025-05-04 01:00:00,meditate,,,On,22,Off,Off,,,,,,
2025-05-04 01:30:00,nap,Baby Crying,nap,On,22,Off,Off,On,22.0,Off,0.0,On,100.0
2025-05-04 02:00:00,pay_bills,,,On,22,Off,On,,,,,,
2025-05-04 02:30:00,set_alarms,,,On,22,Off,On,,,,,,
2025-05-04 03:00:00,journal,,,On,22,Off,On,,,,,,
2025-05-04 03:30:00,watch_media,,,On,22,On,On,,,,,,
2025-05-04 04:00:00,browse_social_media,,,On,22,On,On,,,,,,
2025-05-04 04:30:00,shop_online,,,On,22,On,On,,,,,,
2025-05-04 05:00:00,brush_teeth,,,On,22,On,On,,,,,,
2025-05-04 05:30:00,brush_teeth,,,On,22,On,On,,,,,,
2025-05-04 06:00:00,sleep,,,On,21,Off,On,,,,,,
2025-05-04 06:30:00,study,,,On,23,Off,On,,,,,,
2025-05-04 07:00:00,exercise,,,On,20,Off,On,,,,,,
2025-05-04 07:30:00,socialize,,,On,22,On,On,,,,,,
2025-05-04 08:00:00,shower,,,Off,22,On,On,,,,,,
2025-05-04 08:30:00,shower,,,Off,22,On,On,,,,,,
2025-05-04 09:00:00,study,,,On,25,On,On,,,,,,
2025-05-04 09:30:00,attend_online_class,,,On,25,On,On,,,,,,
2025-05-04 10:00:00,grocery_shop,,,On,25,On,On,,,,,,
2025-05-04 10:30:00,pay_bills,Weather Alert,study,On,25,On,On,On,25.0,On,37.0,On,100.0
2025-05-04 11:00:00,group_project,,,On,25,On,On,,,,,,
2025-05-04 11:30:00,pay_bills,,,On,25,On,On,,,,,,
2025-05-04 12:00:00,pay_bills,,,On,25,On,On,,,,,,
2025-05-04 12:30:00,read,,,On,25,On,On,,,,,,
2025-05-04 13:00:00,read,,,On,25,On,On,,,,,,
2025-05-04 13:30:00,communicate,,,On,25,On,On,,,,,,
2025-05-04 14:00:00,read,,,On,25,On,On,,,,,,
2025-05-04 14:30:00,clean,,,On,25,On,On,,,,,,
2025-05-04 15:00:00,cook,,,On,25,On,On,,,,,,
2025-05-04 15:30:00,game,,,On,21,On,On,,,,,,
2025-05-04 16:00:00,game,,,On,22,On,On,,,,,,
2025-05-04 16:30:00,cook,,,On,25,On,On,,,,,,
2025-05-04 17:00:00,organize,,,On,25,On,On,,,,,,
2025-05-04 17:30:00,read,,,On,25,On,On,,,,,,
2025-05-04 18:00:00,do_laundry,Social Media Notification,do_laundry,On,25,On,On,On,25.0,On,44.0,On,100.0
2025-05-04 18:30:00,group_project,,,On,25,On,On,,,,,,
2025-05-04 19:00:00,charge_devices,,,On,25,On,On,,,,,,
2025-05-04 19:30:00,eat_takeout,,,On,25,On,On,,,,,,
2025-05-04 20:00:00,journal,,,On,25,On,On,,,,,,
2025-05-04 20:30:00,drink,,,On,25,On,On,,,,,,
2025-05-04 21:00:00,attend_online_class,,,On,25,On,On,,,,,,
2025-05-04 21:30:00,socialize,,,On,24,On,On,,,,,,
2025-05-04 22:00:00,eat_takeout,,,On,24,On,On,,,,,,
2025-05-04 22:30:00,organize,,,On,24,On,On,,,,,,
2025-05-04 23:00:00,shop_online,,,On,24,On,On,,,,,,
2025-05-04 23:30:00,exercise,,,On,18,On,On,,,,,,
